id_student,final_result,assignment_name,due_date,date_submitted,score,weight,weighted_score,turned_in,days_late,num_resources_accessed,avg_clicks_per_resource
121000,1,Quiz 5,149,,0,4.0,0.0,0,,132,2.7559777534202086
121000,1,Test 5,151,,0,15.0,0.0,0,,132,2.7559777534202086
121000,1,Quiz 6,170,,0,3.0,0.0,0,,132,2.7559777534202086
121000,1,Test 6,200,,0,15.0,0.0,0,,132,2.7559777534202086
121000,1,Quiz 7,206,,0,6.0,0.0,0,,132,2.7559777534202086
121000,1,Final Exam,240,,0,100.0,0.0,0,,132,2.7559777534202086
121390,1,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,143,2.3532467532467534
121390,1,Test 1,25,25.0,67,7.5,5.025,1,0.0,143,2.3532467532467534
121390,1,Quiz 2,51,54.0,92,3.0,2.76,1,0.0,143,2.3532467532467534
121390,1,Test 2,53,60.0,61,10.0,6.1,1,0.0,143,2.3532467532467534
121390,1,Quiz 3,79,,0,3.0,0.0,0,,143,2.3532467532467534
121390,1,Test 3,81,,0,12.5,0.0,0,,143,2.3532467532467534
121390,1,Quiz 4,114,,0,4.0,0.0,0,,143,2.3532467532467534
121390,1,Test 4,116,,0,15.0,0.0,0,,143,2.3532467532467534
121390,1,Quiz 5,149,,0,4.0,0.0,0,,143,2.3532467532467534
121390,1,Test 5,151,,0,15.0,0.0,0,,143,2.3532467532467534
121390,1,Quiz 6,170,,0,3.0,0.0,0,,143,2.3532467532467534
121390,1,Test 6,200,,0,15.0,0.0,0,,143,2.3532467532467534
121390,1,Quiz 7,206,,0,6.0,0.0,0,,143,2.3532467532467534
121390,1,Final Exam,240,,0,100.0,0.0,0,,143,2.3532467532467534
128678,1,Quiz 1,23,25.0,67,2.0,1.34,1,0.0,66,2.4896969696969697
128678,1,Test 1,25,32.0,29,7.5,2.175,1,0.0,66,2.4896969696969697
128678,1,Quiz 2,51,54.0,47,3.0,1.41,1,0.0,66,2.4896969696969697
128678,1,Test 2,53,,0,10.0,0.0,0,,66,2.4896969696969697
128678,1,Quiz 3,79,81.0,42,3.0,1.26,1,0.0,66,2.4896969696969697
128678,1,Test 3,81,86.0,35,12.5,4.375,1,0.0,66,2.4896969696969697
128678,1,Quiz 4,114,117.0,63,4.0,2.52,1,0.0,66,2.4896969696969697
128678,1,Test 4,116,117.0,41,15.0,6.15,1,0.0,66,2.4896969696969697
128678,1,Quiz 5,149,152.0,20,4.0,0.8,1,0.0,66,2.4896969696969697
128678,1,Test 5,151,160.0,23,15.0,3.45,1,0.0,66,2.4896969696969697
128678,1,Quiz 6,170,173.0,64,3.0,1.92,1,0.0,66,2.4896969696969697
128678,1,Test 6,200,,0,15.0,0.0,0,,66,2.4896969696969697
128678,1,Quiz 7,206,209.0,36,6.0,2.16,1,0.0,66,2.4896969696969697
128678,1,Final Exam,240,,0,100.0,0.0,0,,66,2.4896969696969697
130003,1,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,60,3.177710437710438
130003,1,Test 1,25,25.0,76,7.5,5.7,1,0.0,60,3.177710437710438
130003,1,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,60,3.177710437710438
130003,1,Test 2,53,53.0,77,10.0,7.7,1,0.0,60,3.177710437710438
130003,1,Quiz 3,79,,0,3.0,0.0,0,,60,3.177710437710438
130003,1,Test 3,81,81.0,80,12.5,10.0,1,0.0,60,3.177710437710438
130003,1,Quiz 4,114,,0,4.0,0.0,0,,60,3.177710437710438
130003,1,Test 4,116,,0,15.0,0.0,0,,60,3.177710437710438
130003,1,Quiz 5,149,,0,4.0,0.0,0,,60,3.177710437710438
130003,1,Test 5,151,,0,15.0,0.0,0,,60,3.177710437710438
130003,1,Quiz 6,170,,0,3.0,0.0,0,,60,3.177710437710438
130003,1,Test 6,200,,0,15.0,0.0,0,,60,3.177710437710438
130003,1,Quiz 7,206,,0,6.0,0.0,0,,60,3.177710437710438
130003,1,Final Exam,240,,0,100.0,0.0,0,,60,3.177710437710438
131145,0,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,425,3.586869223030007
131145,0,Test 1,25,15.0,81,7.5,6.075,1,0.0,425,3.586869223030007
131145,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,425,3.586869223030007
131145,0,Test 2,53,52.0,92,10.0,9.2,1,0.0,425,3.586869223030007
131145,0,Quiz 3,79,81.0,94,3.0,2.82,1,0.0,425,3.586869223030007
131145,0,Test 3,81,80.0,86,12.5,10.75,1,0.0,425,3.586869223030007
131145,0,Quiz 4,114,117.0,87,4.0,3.48,1,0.0,425,3.586869223030007
131145,0,Test 4,116,114.0,88,15.0,13.2,1,0.0,425,3.586869223030007
131145,0,Quiz 5,149,152.0,80,4.0,3.2,1,0.0,425,3.586869223030007
131145,0,Test 5,151,150.0,71,15.0,10.65,1,0.0,425,3.586869223030007
131145,0,Quiz 6,170,173.0,78,3.0,2.34,1,0.0,425,3.586869223030007
131145,0,Test 6,200,199.0,75,15.0,11.25,1,0.0,425,3.586869223030007
131145,0,Quiz 7,206,209.0,72,6.0,4.32,1,0.0,425,3.586869223030007
131145,0,Final Exam,240,230.0,67,100.0,67.0,1,0.0,425,3.586869223030007
134025,0,Quiz 1,23,25.0,77,2.0,1.54,1,0.0,173,2.702272727272727
134025,0,Test 1,25,15.0,83,7.5,6.225,1,0.0,173,2.702272727272727
134025,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,173,2.702272727272727
134025,0,Test 2,53,52.0,79,10.0,7.9,1,0.0,173,2.702272727272727
134025,0,Quiz 3,79,81.0,97,3.0,2.91,1,0.0,173,2.702272727272727
134025,0,Test 3,81,70.0,93,12.5,11.625,1,0.0,173,2.702272727272727
134025,0,Quiz 4,114,117.0,85,4.0,3.4,1,0.0,173,2.702272727272727
134025,0,Test 4,116,114.0,85,15.0,12.75,1,0.0,173,2.702272727272727
134025,0,Quiz 5,149,152.0,93,4.0,3.72,1,0.0,173,2.702272727272727
134025,0,Test 5,151,146.0,90,15.0,13.5,1,0.0,173,2.702272727272727
134025,0,Quiz 6,170,173.0,78,3.0,2.34,1,0.0,173,2.702272727272727
134025,0,Test 6,200,198.0,74,15.0,11.1,1,0.0,173,2.702272727272727
134025,0,Quiz 7,206,209.0,97,6.0,5.82,1,0.0,173,2.702272727272727
134025,0,Final Exam,240,229.0,69,100.0,69.0,1,0.0,173,2.702272727272727
134188,0,Quiz 1,23,25.0,63,2.0,1.26,1,0.0,188,2.239763593380615
134188,0,Test 1,25,22.0,83,7.5,6.225,1,0.0,188,2.239763593380615
134188,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,188,2.239763593380615
134188,0,Test 2,53,51.0,73,10.0,7.3,1,0.0,188,2.239763593380615
134188,0,Quiz 3,79,81.0,78,3.0,2.34,1,0.0,188,2.239763593380615
134188,0,Test 3,81,78.0,84,12.5,10.5,1,0.0,188,2.239763593380615
134188,0,Quiz 4,114,117.0,80,4.0,3.2,1,0.0,188,2.239763593380615
134188,0,Test 4,116,115.0,72,15.0,10.8,1,0.0,188,2.239763593380615
134188,0,Quiz 5,149,152.0,80,4.0,3.2,1,0.0,188,2.239763593380615
134188,0,Test 5,151,149.0,82,15.0,12.3,1,0.0,188,2.239763593380615
134188,0,Quiz 6,170,173.0,97,3.0,2.91,1,0.0,188,2.239763593380615
134188,0,Test 6,200,199.0,64,15.0,9.6,1,0.0,188,2.239763593380615
134188,0,Quiz 7,206,209.0,60,6.0,3.6,1,0.0,188,2.239763593380615
134188,0,Final Exam,240,230.0,60,100.0,60.0,1,0.0,188,2.239763593380615
134336,1,Quiz 1,23,25.0,57,2.0,1.14,1,0.0,88,1.7374358974358972
134336,1,Test 1,25,31.0,84,7.5,6.3,1,0.0,88,1.7374358974358972
134336,1,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,88,1.7374358974358972
134336,1,Test 2,53,52.0,81,10.0,8.1,1,0.0,88,1.7374358974358972
134336,1,Quiz 3,79,81.0,72,3.0,2.16,1,0.0,88,1.7374358974358972
134336,1,Test 3,81,80.0,91,12.5,11.375,1,0.0,88,1.7374358974358972
134336,1,Quiz 4,114,117.0,58,4.0,2.32,1,0.0,88,1.7374358974358972
134336,1,Test 4,116,115.0,71,15.0,10.65,1,0.0,88,1.7374358974358972
134336,1,Quiz 5,149,,0,4.0,0.0,0,,88,1.7374358974358972
134336,1,Test 5,151,,0,15.0,0.0,0,,88,1.7374358974358972
134336,1,Quiz 6,170,,0,3.0,0.0,0,,88,1.7374358974358972
134336,1,Test 6,200,,0,15.0,0.0,0,,88,1.7374358974358972
134336,1,Quiz 7,206,,0,6.0,0.0,0,,88,1.7374358974358972
134336,1,Final Exam,240,,0,100.0,0.0,0,,88,1.7374358974358972
137603,0,Quiz 1,23,25.0,53,2.0,1.06,1,0.0,252,2.7251610828497865
137603,0,Test 1,25,23.0,77,7.5,5.775,1,0.0,252,2.7251610828497865
137603,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,252,2.7251610828497865
137603,0,Test 2,53,52.0,87,10.0,8.7,1,0.0,252,2.7251610828497865
137603,0,Quiz 3,79,81.0,94,3.0,2.82,1,0.0,252,2.7251610828497865
137603,0,Test 3,81,81.0,50,12.5,6.25,1,0.0,252,2.7251610828497865
137603,0,Quiz 4,114,117.0,98,4.0,3.92,1,0.0,252,2.7251610828497865
137603,0,Test 4,116,112.0,76,15.0,11.4,1,0.0,252,2.7251610828497865
137603,0,Quiz 5,149,152.0,96,4.0,3.84,1,0.0,252,2.7251610828497865
137603,0,Test 5,151,151.0,71,15.0,10.65,1,0.0,252,2.7251610828497865
137603,0,Quiz 6,170,173.0,97,3.0,2.91,1,0.0,252,2.7251610828497865
137603,0,Test 6,200,199.0,59,15.0,8.85,1,0.0,252,2.7251610828497865
137603,0,Quiz 7,206,209.0,87,6.0,5.22,1,0.0,252,2.7251610828497865
137603,0,Final Exam,240,229.0,78,100.0,78.0,1,0.0,252,2.7251610828497865
142819,0,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,104,2.3458021390374335
142819,0,Test 1,25,25.0,90,7.5,6.75,1,0.0,104,2.3458021390374335
142819,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,104,2.3458021390374335
142819,0,Test 2,53,53.0,63,10.0,6.3,1,0.0,104,2.3458021390374335
142819,0,Quiz 3,79,81.0,92,3.0,2.76,1,0.0,104,2.3458021390374335
142819,0,Test 3,81,81.0,87,12.5,10.875,1,0.0,104,2.3458021390374335
142819,0,Quiz 4,114,117.0,95,4.0,3.8,1,0.0,104,2.3458021390374335
142819,0,Test 4,116,116.0,83,15.0,12.45,1,0.0,104,2.3458021390374335
142819,0,Quiz 5,149,152.0,87,4.0,3.48,1,0.0,104,2.3458021390374335
142819,0,Test 5,151,151.0,58,15.0,8.7,1,0.0,104,2.3458021390374335
142819,0,Quiz 6,170,173.0,81,3.0,2.43,1,0.0,104,2.3458021390374335
142819,0,Test 6,200,200.0,37,15.0,5.55,1,0.0,104,2.3458021390374335
142819,0,Quiz 7,206,209.0,25,6.0,1.5,1,0.0,104,2.3458021390374335
142819,0,Final Exam,240,230.0,53,100.0,53.0,1,0.0,104,2.3458021390374335
144923,1,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,104,2.7104597701149427
144923,1,Test 1,25,26.0,75,7.5,5.625,1,0.0,104,2.7104597701149427
144923,1,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,104,2.7104597701149427
144923,1,Test 2,53,52.0,73,10.0,7.3,1,0.0,104,2.7104597701149427
144923,1,Quiz 3,79,81.0,44,3.0,1.32,1,0.0,104,2.7104597701149427
144923,1,Test 3,81,80.0,72,12.5,9.0,1,0.0,104,2.7104597701149427
144923,1,Quiz 4,114,,0,4.0,0.0,0,,104,2.7104597701149427
144923,1,Test 4,116,,0,15.0,0.0,0,,104,2.7104597701149427
144923,1,Quiz 5,149,,0,4.0,0.0,0,,104,2.7104597701149427
144923,1,Test 5,151,,0,15.0,0.0,0,,104,2.7104597701149427
144923,1,Quiz 6,170,,0,3.0,0.0,0,,104,2.7104597701149427
144923,1,Test 6,200,,0,15.0,0.0,0,,104,2.7104597701149427
144923,1,Quiz 7,206,,0,6.0,0.0,0,,104,2.7104597701149427
144923,1,Final Exam,240,,0,100.0,0.0,0,,104,2.7104597701149427
146651,1,Quiz 1,23,25.0,77,2.0,1.54,1,0.0,101,3.323932909196067
146651,1,Test 1,25,24.0,74,7.5,5.55,1,0.0,101,3.323932909196067
146651,1,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,101,3.323932909196067
146651,1,Test 2,53,53.0,84,10.0,8.4,1,0.0,101,3.323932909196067
146651,1,Quiz 3,79,81.0,67,3.0,2.01,1,0.0,101,3.323932909196067
146651,1,Test 3,81,81.0,81,12.5,10.125,1,0.0,101,3.323932909196067
146651,1,Quiz 4,114,117.0,52,4.0,2.08,1,0.0,101,3.323932909196067
146651,1,Test 4,116,120.0,90,15.0,13.5,1,0.0,101,3.323932909196067
146651,1,Quiz 5,149,152.0,93,4.0,3.72,1,0.0,101,3.323932909196067
146651,1,Test 5,151,,0,15.0,0.0,0,,101,3.323932909196067
146651,1,Quiz 6,170,173.0,44,3.0,1.32,1,0.0,101,3.323932909196067
146651,1,Test 6,200,,0,15.0,0.0,0,,101,3.323932909196067
146651,1,Quiz 7,206,,0,6.0,0.0,0,,101,3.323932909196067
146651,1,Final Exam,240,229.0,49,100.0,49.0,1,0.0,101,3.323932909196067
150578,1,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,231,2.777665580619746
150578,1,Test 1,25,25.0,69,7.5,5.175,1,0.0,231,2.777665580619746
150578,1,Quiz 2,51,54.0,72,3.0,2.16,1,0.0,231,2.777665580619746
150578,1,Test 2,53,,0,10.0,0.0,0,,231,2.777665580619746
150578,1,Quiz 3,79,81.0,64,3.0,1.92,1,0.0,231,2.777665580619746
150578,1,Test 3,81,,0,12.5,0.0,0,,231,2.777665580619746
150578,1,Quiz 4,114,,0,4.0,0.0,0,,231,2.777665580619746
150578,1,Test 4,116,,0,15.0,0.0,0,,231,2.777665580619746
150578,1,Quiz 5,149,,0,4.0,0.0,0,,231,2.777665580619746
150578,1,Test 5,151,,0,15.0,0.0,0,,231,2.777665580619746
150578,1,Quiz 6,170,,0,3.0,0.0,0,,231,2.777665580619746
150578,1,Test 6,200,,0,15.0,0.0,0,,231,2.777665580619746
150578,1,Quiz 7,206,,0,6.0,0.0,0,,231,2.777665580619746
150578,1,Final Exam,240,,0,100.0,0.0,0,,231,2.777665580619746
157298,0,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,193,3.3653844363008063
157298,0,Test 1,25,24.0,84,7.5,6.3,1,0.0,193,3.3653844363008063
157298,0,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,193,3.3653844363008063
157298,0,Test 2,53,52.0,71,10.0,7.1,1,0.0,193,3.3653844363008063
157298,0,Quiz 3,79,81.0,50,3.0,1.5,1,0.0,193,3.3653844363008063
157298,0,Test 3,81,79.0,93,12.5,11.625,1,0.0,193,3.3653844363008063
157298,0,Quiz 4,114,117.0,60,4.0,2.4,1,0.0,193,3.3653844363008063
157298,0,Test 4,116,116.0,17,15.0,2.55,1,0.0,193,3.3653844363008063
157298,0,Quiz 5,149,152.0,41,4.0,1.64,1,0.0,193,3.3653844363008063
157298,0,Test 5,151,151.0,63,15.0,9.45,1,0.0,193,3.3653844363008063
157298,0,Quiz 6,170,173.0,53,3.0,1.59,1,0.0,193,3.3653844363008063
157298,0,Test 6,200,199.0,38,15.0,5.7,1,0.0,193,3.3653844363008063
157298,0,Quiz 7,206,209.0,37,6.0,2.22,1,0.0,193,3.3653844363008063
157298,0,Final Exam,240,230.0,53,100.0,53.0,1,0.0,193,3.3653844363008063
159925,0,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,346,3.206626566604325
159925,0,Test 1,25,25.0,64,7.5,4.8,1,0.0,346,3.206626566604325
159925,0,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,346,3.206626566604325
159925,0,Test 2,53,65.0,70,10.0,7.0,1,0.0,346,3.206626566604325
159925,0,Quiz 3,79,81.0,81,3.0,2.43,1,0.0,346,3.206626566604325
159925,0,Test 3,81,81.0,56,12.5,7.0,1,0.0,346,3.206626566604325
159925,0,Quiz 4,114,117.0,78,4.0,3.12,1,0.0,346,3.206626566604325
159925,0,Test 4,116,116.0,61,15.0,9.15,1,0.0,346,3.206626566604325
159925,0,Quiz 5,149,,0,4.0,0.0,0,,346,3.206626566604325
159925,0,Test 5,151,159.0,31,15.0,4.65,1,0.0,346,3.206626566604325
159925,0,Quiz 6,170,173.0,64,3.0,1.92,1,0.0,346,3.206626566604325
159925,0,Test 6,200,203.0,29,15.0,4.35,1,0.0,346,3.206626566604325
159925,0,Quiz 7,206,,0,6.0,0.0,0,,346,3.206626566604325
159925,0,Final Exam,240,229.0,49,100.0,49.0,1,0.0,346,3.206626566604325
160005,0,Quiz 1,23,25.0,90,2.0,1.8,1,0.0,550,2.829493774958891
160005,0,Test 1,25,16.0,91,7.5,6.825,1,0.0,550,2.829493774958891
160005,0,Quiz 2,51,54.0,100,3.0,3.0,1,0.0,550,2.829493774958891
160005,0,Test 2,53,48.0,90,10.0,9.0,1,0.0,550,2.829493774958891
160005,0,Quiz 3,79,81.0,94,3.0,2.82,1,0.0,550,2.829493774958891
160005,0,Test 3,81,51.0,96,12.5,12.0,1,0.0,550,2.829493774958891
160005,0,Quiz 4,114,117.0,100,4.0,4.0,1,0.0,550,2.829493774958891
160005,0,Test 4,116,102.0,92,15.0,13.8,1,0.0,550,2.829493774958891
160005,0,Quiz 5,149,152.0,98,4.0,3.92,1,0.0,550,2.829493774958891
160005,0,Test 5,151,149.0,84,15.0,12.6,1,0.0,550,2.829493774958891
160005,0,Quiz 6,170,173.0,100,3.0,3.0,1,0.0,550,2.829493774958891
160005,0,Test 6,200,199.0,81,15.0,12.15,1,0.0,550,2.829493774958891
160005,0,Quiz 7,206,209.0,91,6.0,5.46,1,0.0,550,2.829493774958891
160005,0,Final Exam,240,231.0,69,100.0,69.0,1,0.0,550,2.829493774958891
163067,0,Quiz 1,23,25.0,50,2.0,1.0,1,0.0,175,2.028304518573297
163067,0,Test 1,25,20.0,73,7.5,5.475,1,0.0,175,2.028304518573297
163067,0,Quiz 2,51,54.0,92,3.0,2.76,1,0.0,175,2.028304518573297
163067,0,Test 2,53,58.0,76,10.0,7.6,1,0.0,175,2.028304518573297
163067,0,Quiz 3,79,81.0,67,3.0,2.01,1,0.0,175,2.028304518573297
163067,0,Test 3,81,79.0,91,12.5,11.375,1,0.0,175,2.028304518573297
163067,0,Quiz 4,114,117.0,75,4.0,3.0,1,0.0,175,2.028304518573297
163067,0,Test 4,116,115.0,80,15.0,12.0,1,0.0,175,2.028304518573297
163067,0,Quiz 5,149,152.0,72,4.0,2.88,1,0.0,175,2.028304518573297
163067,0,Test 5,151,149.0,88,15.0,13.2,1,0.0,175,2.028304518573297
163067,0,Quiz 6,170,173.0,72,3.0,2.16,1,0.0,175,2.028304518573297
163067,0,Test 6,200,195.0,67,15.0,10.05,1,0.0,175,2.028304518573297
163067,0,Quiz 7,206,209.0,57,6.0,3.42,1,0.0,175,2.028304518573297
163067,0,Final Exam,240,231.0,42,100.0,42.0,1,0.0,175,2.028304518573297
165421,1,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,177,4.7102757785889215
165421,1,Test 1,25,25.0,73,7.5,5.475,1,0.0,177,4.7102757785889215
165421,1,Quiz 2,51,54.0,72,3.0,2.16,1,0.0,177,4.7102757785889215
165421,1,Test 2,53,53.0,41,10.0,4.1,1,0.0,177,4.7102757785889215
165421,1,Quiz 3,79,81.0,69,3.0,2.07,1,0.0,177,4.7102757785889215
165421,1,Test 3,81,81.0,77,12.5,9.625,1,0.0,177,4.7102757785889215
165421,1,Quiz 4,114,117.0,67,4.0,2.68,1,0.0,177,4.7102757785889215
165421,1,Test 4,116,116.0,34,15.0,5.1,1,0.0,177,4.7102757785889215
165421,1,Quiz 5,149,152.0,74,4.0,2.96,1,0.0,177,4.7102757785889215
165421,1,Test 5,151,151.0,55,15.0,8.25,1,0.0,177,4.7102757785889215
165421,1,Quiz 6,170,173.0,89,3.0,2.67,1,0.0,177,4.7102757785889215
165421,1,Test 6,200,200.0,32,15.0,4.8,1,0.0,177,4.7102757785889215
165421,1,Quiz 7,206,209.0,36,6.0,2.16,1,0.0,177,4.7102757785889215
165421,1,Final Exam,240,233.0,44,100.0,44.0,1,0.0,177,4.7102757785889215
165733,1,Quiz 1,23,25.0,97,2.0,1.94,1,0.0,443,2.886652886464666
165733,1,Test 1,25,25.0,73,7.5,5.475,1,0.0,443,2.886652886464666
165733,1,Quiz 2,51,54.0,100,3.0,3.0,1,0.0,443,2.886652886464666
165733,1,Test 2,53,53.0,39,10.0,3.9,1,0.0,443,2.886652886464666
165733,1,Quiz 3,79,81.0,78,3.0,2.34,1,0.0,443,2.886652886464666
165733,1,Test 3,81,81.0,53,12.5,6.625,1,0.0,443,2.886652886464666
165733,1,Quiz 4,114,117.0,85,4.0,3.4,1,0.0,443,2.886652886464666
165733,1,Test 4,116,116.0,30,15.0,4.5,1,0.0,443,2.886652886464666
165733,1,Quiz 5,149,152.0,85,4.0,3.4,1,0.0,443,2.886652886464666
165733,1,Test 5,151,151.0,20,15.0,3.0,1,0.0,443,2.886652886464666
165733,1,Quiz 6,170,173.0,78,3.0,2.34,1,0.0,443,2.886652886464666
165733,1,Test 6,200,201.0,23,15.0,3.45,1,0.0,443,2.886652886464666
165733,1,Quiz 7,206,209.0,67,6.0,4.02,1,0.0,443,2.886652886464666
165733,1,Final Exam,240,231.0,56,100.0,56.0,1,0.0,443,2.886652886464666
166342,0,Quiz 1,23,25.0,90,2.0,1.8,1,0.0,151,2.3378847867818457
166342,0,Test 1,25,24.0,85,7.5,6.375,1,0.0,151,2.3378847867818457
166342,0,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,151,2.3378847867818457
166342,0,Test 2,53,50.0,89,10.0,8.9,1,0.0,151,2.3378847867818457
166342,0,Quiz 3,79,81.0,97,3.0,2.91,1,0.0,151,2.3378847867818457
166342,0,Test 3,81,79.0,80,12.5,10.0,1,0.0,151,2.3378847867818457
166342,0,Quiz 4,114,117.0,98,4.0,3.92,1,0.0,151,2.3378847867818457
166342,0,Test 4,116,113.0,79,15.0,11.85,1,0.0,151,2.3378847867818457
166342,0,Quiz 5,149,152.0,96,4.0,3.84,1,0.0,151,2.3378847867818457
166342,0,Test 5,151,151.0,88,15.0,13.2,1,0.0,151,2.3378847867818457
166342,0,Quiz 6,170,173.0,94,3.0,2.82,1,0.0,151,2.3378847867818457
166342,0,Test 6,200,199.0,77,15.0,11.55,1,0.0,151,2.3378847867818457
166342,0,Quiz 7,206,209.0,89,6.0,5.34,1,0.0,151,2.3378847867818457
166342,0,Final Exam,240,231.0,78,100.0,78.0,1,0.0,151,2.3378847867818457
166713,0,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,289,3.6011096796933955
166713,0,Test 1,25,23.0,86,7.5,6.45,1,0.0,289,3.6011096796933955
166713,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,289,3.6011096796933955
166713,0,Test 2,53,52.0,95,10.0,9.5,1,0.0,289,3.6011096796933955
166713,0,Quiz 3,79,81.0,92,3.0,2.76,1,0.0,289,3.6011096796933955
166713,0,Test 3,81,79.0,92,12.5,11.5,1,0.0,289,3.6011096796933955
166713,0,Quiz 4,114,117.0,77,4.0,3.08,1,0.0,289,3.6011096796933955
166713,0,Test 4,116,115.0,82,15.0,12.3,1,0.0,289,3.6011096796933955
166713,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,289,3.6011096796933955
166713,0,Test 5,151,150.0,76,15.0,11.4,1,0.0,289,3.6011096796933955
166713,0,Quiz 6,170,173.0,89,3.0,2.67,1,0.0,289,3.6011096796933955
166713,0,Test 6,200,199.0,82,15.0,12.3,1,0.0,289,3.6011096796933955
166713,0,Quiz 7,206,209.0,79,6.0,4.74,1,0.0,289,3.6011096796933955
166713,0,Final Exam,240,231.0,71,100.0,71.0,1,0.0,289,3.6011096796933955
166988,0,Quiz 1,23,25.0,77,2.0,1.54,1,0.0,217,2.7589835164835166
166988,0,Test 1,25,23.0,65,7.5,4.875,1,0.0,217,2.7589835164835166
166988,0,Quiz 2,51,54.0,89,3.0,2.67,1,0.0,217,2.7589835164835166
166988,0,Test 2,53,46.0,70,10.0,7.0,1,0.0,217,2.7589835164835166
166988,0,Quiz 3,79,81.0,83,3.0,2.49,1,0.0,217,2.7589835164835166
166988,0,Test 3,81,79.0,88,12.5,11.0,1,0.0,217,2.7589835164835166
166988,0,Quiz 4,114,117.0,90,4.0,3.6,1,0.0,217,2.7589835164835166
166988,0,Test 4,116,115.0,85,15.0,12.75,1,0.0,217,2.7589835164835166
166988,0,Quiz 5,149,152.0,87,4.0,3.48,1,0.0,217,2.7589835164835166
166988,0,Test 5,151,148.0,70,15.0,10.5,1,0.0,217,2.7589835164835166
166988,0,Quiz 6,170,173.0,75,3.0,2.25,1,0.0,217,2.7589835164835166
166988,0,Test 6,200,199.0,19,15.0,2.85,1,0.0,217,2.7589835164835166
166988,0,Quiz 7,206,209.0,71,6.0,4.26,1,0.0,217,2.7589835164835166
166988,0,Final Exam,240,229.0,64,100.0,64.0,1,0.0,217,2.7589835164835166
167717,1,Quiz 1,23,25.0,37,2.0,0.74,1,0.0,90,2.814285714285714
167717,1,Test 1,25,25.0,45,7.5,3.375,1,0.0,90,2.814285714285714
167717,1,Quiz 2,51,54.0,72,3.0,2.16,1,0.0,90,2.814285714285714
167717,1,Test 2,53,53.0,44,10.0,4.4,1,0.0,90,2.814285714285714
167717,1,Quiz 3,79,81.0,64,3.0,1.92,1,0.0,90,2.814285714285714
167717,1,Test 3,81,81.0,35,12.5,4.375,1,0.0,90,2.814285714285714
167717,1,Quiz 4,114,117.0,27,4.0,1.08,1,0.0,90,2.814285714285714
167717,1,Test 4,116,,0,15.0,0.0,0,,90,2.814285714285714
167717,1,Quiz 5,149,,0,4.0,0.0,0,,90,2.814285714285714
167717,1,Test 5,151,,0,15.0,0.0,0,,90,2.814285714285714
167717,1,Quiz 6,170,,0,3.0,0.0,0,,90,2.814285714285714
167717,1,Test 6,200,,0,15.0,0.0,0,,90,2.814285714285714
167717,1,Quiz 7,206,,0,6.0,0.0,0,,90,2.814285714285714
167717,1,Final Exam,240,,0,100.0,0.0,0,,90,2.814285714285714
170025,0,Quiz 1,23,25.0,80,2.0,1.6,1,0.0,160,3.2633128078817735
170025,0,Test 1,25,23.0,66,7.5,4.95,1,0.0,160,3.2633128078817735
170025,0,Quiz 2,51,54.0,89,3.0,2.67,1,0.0,160,3.2633128078817735
170025,0,Test 2,53,52.0,80,10.0,8.0,1,0.0,160,3.2633128078817735
170025,0,Quiz 3,79,81.0,64,3.0,1.92,1,0.0,160,3.2633128078817735
170025,0,Test 3,81,80.0,89,12.5,11.125,1,0.0,160,3.2633128078817735
170025,0,Quiz 4,114,117.0,70,4.0,2.8,1,0.0,160,3.2633128078817735
170025,0,Test 4,116,116.0,54,15.0,8.1,1,0.0,160,3.2633128078817735
170025,0,Quiz 5,149,152.0,83,4.0,3.32,1,0.0,160,3.2633128078817735
170025,0,Test 5,151,151.0,55,15.0,8.25,1,0.0,160,3.2633128078817735
170025,0,Quiz 6,170,173.0,78,3.0,2.34,1,0.0,160,3.2633128078817735
170025,0,Test 6,200,197.0,46,15.0,6.9,1,0.0,160,3.2633128078817735
170025,0,Quiz 7,206,209.0,41,6.0,2.46,1,0.0,160,3.2633128078817735
170025,0,Final Exam,240,230.0,40,100.0,40.0,1,0.0,160,3.2633128078817735
